Training scheduled for language : ar 
Got language argument as ar
{'loss': 0.837, 'learning_rate': 1.9918513689700133e-05, 'epoch': 0.02}
{'loss': 0.5819, 'learning_rate': 1.576271186440678e-05, 'epoch': 1.06}
{'loss': 0.5908, 'learning_rate': 1.568122555410691e-05, 'epoch': 1.08}
{'loss': 0.5964, 'learning_rate': 1.5599739243807042e-05, 'epoch': 1.1}
{'loss': 0.584, 'learning_rate': 1.5518252933507173e-05, 'epoch': 1.12}
{'loss': 0.587, 'learning_rate': 1.54367666232073e-05, 'epoch': 1.14}
{'loss': 0.5811, 'learning_rate': 1.5355280312907432e-05, 'epoch': 1.16}
{'loss': 0.5869, 'learning_rate': 1.5273794002607563e-05, 'epoch': 1.18}
{'loss': 0.5767, 'learning_rate': 1.5192307692307693e-05, 'epoch': 1.2}
{'loss': 0.5952, 'learning_rate': 1.5110821382007822e-05, 'epoch': 1.22}
{'loss': 0.5753, 'learning_rate': 1.5029335071707954e-05, 'epoch': 1.24}
{'loss': 0.5761, 'learning_rate': 1.4947848761408083e-05, 'epoch': 1.26}
{'loss': 0.5902, 'learning_rate': 1.4866362451108216e-05, 'epoch': 1.28}
{'loss': 0.5792, 'learning_rate': 1.4784876140808346e-05, 'epoch': 1.3}
{'loss': 0.5835, 'learning_rate': 1.4703389830508477e-05, 'epoch': 1.32}
{'loss': 0.5871, 'learning_rate': 1.4621903520208606e-05, 'epoch': 1.34}
{'loss': 0.5958, 'learning_rate': 1.4540417209908737e-05, 'epoch': 1.36}
{'loss': 0.5841, 'learning_rate': 1.4458930899608867e-05, 'epoch': 1.39}
{'loss': 0.5851, 'learning_rate': 1.4377444589308998e-05, 'epoch': 1.41}
{'loss': 0.5789, 'learning_rate': 1.4295958279009128e-05, 'epoch': 1.43}
{'loss': 0.5789, 'learning_rate': 1.4214471968709259e-05, 'epoch': 1.45}
{'loss': 0.5861, 'learning_rate': 1.4132985658409388e-05, 'epoch': 1.47}
{'loss': 0.5735, 'learning_rate': 1.4051499348109518e-05, 'epoch': 1.49}
{'loss': 0.5924, 'learning_rate': 1.3970013037809649e-05, 'epoch': 1.51}
{'loss': 0.5818, 'learning_rate': 1.3888526727509778e-05, 'epoch': 1.53}
{'loss': 0.5737, 'learning_rate': 1.380704041720991e-05, 'epoch': 1.55}
{'loss': 0.5868, 'learning_rate': 1.372555410691004e-05, 'epoch': 1.57}
{'loss': 0.5954, 'learning_rate': 1.364406779661017e-05, 'epoch': 1.59}
{'loss': 0.5838, 'learning_rate': 1.35625814863103e-05, 'epoch': 1.61}
{'loss': 0.5712, 'learning_rate': 1.3481095176010431e-05, 'epoch': 1.63}
{'loss': 0.5831, 'learning_rate': 1.3399608865710562e-05, 'epoch': 1.65}
{'loss': 0.5733, 'learning_rate': 1.3318122555410693e-05, 'epoch': 1.67}
{'loss': 0.5928, 'learning_rate': 1.3236636245110823e-05, 'epoch': 1.69}
{'loss': 0.5725, 'learning_rate': 1.3155149934810954e-05, 'epoch': 1.71}
{'loss': 0.5863, 'learning_rate': 1.3073663624511084e-05, 'epoch': 1.73}
{'loss': 0.5872, 'learning_rate': 1.2992177314211213e-05, 'epoch': 1.75}
{'loss': 0.5837, 'learning_rate': 1.2910691003911344e-05, 'epoch': 1.77}
{'loss': 0.5605, 'learning_rate': 1.2829204693611474e-05, 'epoch': 1.79}
{'loss': 0.5871, 'learning_rate': 1.2747718383311605e-05, 'epoch': 1.81}
{'loss': 0.5981, 'learning_rate': 1.2666232073011735e-05, 'epoch': 1.83}
{'loss': 0.5812, 'learning_rate': 1.2584745762711866e-05, 'epoch': 1.85}
{'loss': 0.5981, 'learning_rate': 1.2503259452411995e-05, 'epoch': 1.87}
{'loss': 0.5813, 'learning_rate': 1.2421773142112126e-05, 'epoch': 1.89}
{'loss': 0.5776, 'learning_rate': 1.2340286831812256e-05, 'epoch': 1.91}
{'loss': 0.5686, 'learning_rate': 1.2258800521512385e-05, 'epoch': 1.94}
{'loss': 0.5836, 'learning_rate': 1.2177314211212517e-05, 'epoch': 1.96}
{'loss': 0.5841, 'learning_rate': 1.2095827900912646e-05, 'epoch': 1.98}
{'loss': 0.5788, 'learning_rate': 1.2014341590612777e-05, 'epoch': 2.0}
{'eval_loss': 0.6831918954849243, 'eval_accuracy': 0.7179640718562874, 'eval_runtime': 10.0447, 'eval_samples_per_second': 498.768, 'eval_steps_per_second': 31.26, 'epoch': 2.0}
{'loss': 0.4926, 'learning_rate': 1.193285528031291e-05, 'epoch': 2.02}
{'loss': 0.4746, 'learning_rate': 1.185136897001304e-05, 'epoch': 2.04}
{'loss': 0.4762, 'learning_rate': 1.176988265971317e-05, 'epoch': 2.06}
{'loss': 0.4812, 'learning_rate': 1.16883963494133e-05, 'epoch': 2.08}
{'loss': 0.4724, 'learning_rate': 1.160691003911343e-05, 'epoch': 2.1}
{'loss': 0.4793, 'learning_rate': 1.1525423728813561e-05, 'epoch': 2.12}
{'loss': 0.4719, 'learning_rate': 1.144393741851369e-05, 'epoch': 2.14}
{'loss': 0.4642, 'learning_rate': 1.1362451108213822e-05, 'epoch': 2.16}
{'loss': 0.4755, 'learning_rate': 1.1280964797913951e-05, 'epoch': 2.18}
{'loss': 0.4667, 'learning_rate': 1.1199478487614082e-05, 'epoch': 2.2}
{'loss': 0.4754, 'learning_rate': 1.1117992177314212e-05, 'epoch': 2.22}
{'loss': 0.481, 'learning_rate': 1.1036505867014341e-05, 'epoch': 2.24}
{'loss': 0.4921, 'learning_rate': 1.0955019556714473e-05, 'epoch': 2.26}
{'loss': 0.4816, 'learning_rate': 1.0873533246414602e-05, 'epoch': 2.28}
{'loss': 0.481, 'learning_rate': 1.0792046936114733e-05, 'epoch': 2.3}
{'loss': 0.467, 'learning_rate': 1.0710560625814863e-05, 'epoch': 2.32}
{'loss': 0.4793, 'learning_rate': 1.0629074315514994e-05, 'epoch': 2.34}
{'loss': 0.4795, 'learning_rate': 1.0547588005215125e-05, 'epoch': 2.36}
{'loss': 0.479, 'learning_rate': 1.0466101694915256e-05, 'epoch': 2.38}
{'loss': 0.4927, 'learning_rate': 1.0384615384615386e-05, 'epoch': 2.4}
{'loss': 0.4767, 'learning_rate': 1.0303129074315517e-05, 'epoch': 2.42}
{'loss': 0.4914, 'learning_rate': 1.0221642764015647e-05, 'epoch': 2.44}
{'loss': 0.4994, 'learning_rate': 1.0140156453715778e-05, 'epoch': 2.46}
{'loss': 0.4924, 'learning_rate': 1.0058670143415907e-05, 'epoch': 2.49}
{'loss': 0.4832, 'learning_rate': 9.977183833116037e-06, 'epoch': 2.51}
{'loss': 0.483, 'learning_rate': 9.895697522816168e-06, 'epoch': 2.53}
{'loss': 0.4753, 'learning_rate': 9.814211212516298e-06, 'epoch': 2.55}
{'loss': 0.4837, 'learning_rate': 9.732724902216429e-06, 'epoch': 2.57}
{'loss': 0.4907, 'learning_rate': 9.651238591916558e-06, 'epoch': 2.59}
{'loss': 0.4803, 'learning_rate': 9.56975228161669e-06, 'epoch': 2.61}
{'loss': 0.4666, 'learning_rate': 9.488265971316819e-06, 'epoch': 2.63}
{'loss': 0.4836, 'learning_rate': 9.40677966101695e-06, 'epoch': 2.65}
{'loss': 0.4849, 'learning_rate': 9.325293350717081e-06, 'epoch': 2.67}
{'loss': 0.4801, 'learning_rate': 9.24380704041721e-06, 'epoch': 2.69}
{'loss': 0.4605, 'learning_rate': 9.162320730117342e-06, 'epoch': 2.71}
{'loss': 0.4764, 'learning_rate': 9.080834419817471e-06, 'epoch': 2.73}
{'loss': 0.493, 'learning_rate': 8.999348109517601e-06, 'epoch': 2.75}
{'loss': 0.484, 'learning_rate': 8.917861799217732e-06, 'epoch': 2.77}
{'loss': 0.4857, 'learning_rate': 8.836375488917862e-06, 'epoch': 2.79}
{'loss': 0.4877, 'learning_rate': 8.754889178617993e-06, 'epoch': 2.81}
{'loss': 0.4859, 'learning_rate': 8.673402868318124e-06, 'epoch': 2.83}
{'loss': 0.4741, 'learning_rate': 8.591916558018254e-06, 'epoch': 2.85}
{'loss': 0.4803, 'learning_rate': 8.510430247718385e-06, 'epoch': 2.87}
{'loss': 0.4833, 'learning_rate': 8.428943937418514e-06, 'epoch': 2.89}
{'loss': 0.4975, 'learning_rate': 8.347457627118645e-06, 'epoch': 2.91}
{'loss': 0.4808, 'learning_rate': 8.265971316818775e-06, 'epoch': 2.93}
{'loss': 0.4803, 'learning_rate': 8.184485006518904e-06, 'epoch': 2.95}
{'loss': 0.4734, 'learning_rate': 8.102998696219036e-06, 'epoch': 2.97}
{'loss': 0.4707, 'learning_rate': 8.021512385919165e-06, 'epoch': 2.99}
{'eval_loss': 0.7283828854560852, 'eval_accuracy': 0.7209580838323353, 'eval_runtime': 9.5802, 'eval_samples_per_second': 522.953, 'eval_steps_per_second': 32.776, 'epoch': 3.0}
{'loss': 0.3922, 'learning_rate': 7.940026075619296e-06, 'epoch': 3.01}
{'loss': 0.3806, 'learning_rate': 7.858539765319428e-06, 'epoch': 3.04}
{'loss': 0.3631, 'learning_rate': 7.777053455019557e-06, 'epoch': 3.06}
{'loss': 0.3612, 'learning_rate': 7.695567144719688e-06, 'epoch': 3.08}
{'loss': 0.3713, 'learning_rate': 7.614080834419818e-06, 'epoch': 3.1}
{'loss': 0.388, 'learning_rate': 7.532594524119948e-06, 'epoch': 3.12}
{'loss': 0.374, 'learning_rate': 7.451108213820078e-06, 'epoch': 3.14}
{'loss': 0.3681, 'learning_rate': 7.369621903520209e-06, 'epoch': 3.16}
{'loss': 0.3764, 'learning_rate': 7.288135593220339e-06, 'epoch': 3.18}
{'loss': 0.3752, 'learning_rate': 7.20664928292047e-06, 'epoch': 3.2}
{'loss': 0.3806, 'learning_rate': 7.125162972620601e-06, 'epoch': 3.22}
{'loss': 0.3798, 'learning_rate': 7.043676662320731e-06, 'epoch': 3.24}
{'loss': 0.3678, 'learning_rate': 6.962190352020861e-06, 'epoch': 3.26}
{'loss': 0.3948, 'learning_rate': 6.880704041720992e-06, 'epoch': 3.28}
{'loss': 0.3788, 'learning_rate': 6.799217731421122e-06, 'epoch': 3.3}
{'loss': 0.3942, 'learning_rate': 6.7177314211212515e-06, 'epoch': 3.32}
{'loss': 0.3745, 'learning_rate': 6.636245110821382e-06, 'epoch': 3.34}
{'loss': 0.3843, 'learning_rate': 6.554758800521513e-06, 'epoch': 3.36}
{'loss': 0.3791, 'learning_rate': 6.473272490221643e-06, 'epoch': 3.38}
{'loss': 0.3844, 'learning_rate': 6.391786179921774e-06, 'epoch': 3.4}
{'loss': 0.3868, 'learning_rate': 6.310299869621904e-06, 'epoch': 3.42}
{'loss': 0.3786, 'learning_rate': 6.2288135593220344e-06, 'epoch': 3.44}
{'loss': 0.376, 'learning_rate': 6.147327249022165e-06, 'epoch': 3.46}
{'loss': 0.3861, 'learning_rate': 6.065840938722295e-06, 'epoch': 3.48}
{'loss': 0.3829, 'learning_rate': 5.9843546284224255e-06, 'epoch': 3.5}
{'loss': 0.3853, 'learning_rate': 5.902868318122556e-06, 'epoch': 3.52}
{'loss': 0.3879, 'learning_rate': 5.821382007822687e-06, 'epoch': 3.54}
{'loss': 0.3952, 'learning_rate': 5.739895697522817e-06, 'epoch': 3.57}
{'loss': 0.3829, 'learning_rate': 5.658409387222948e-06, 'epoch': 3.59}
{'loss': 0.3802, 'learning_rate': 5.576923076923077e-06, 'epoch': 3.61}
{'loss': 0.3873, 'learning_rate': 5.4954367666232076e-06, 'epoch': 3.63}
{'loss': 0.3931, 'learning_rate': 5.413950456323338e-06, 'epoch': 3.65}
{'loss': 0.3915, 'learning_rate': 5.332464146023468e-06, 'epoch': 3.67}
{'loss': 0.3984, 'learning_rate': 5.250977835723599e-06, 'epoch': 3.69}
{'loss': 0.378, 'learning_rate': 5.169491525423729e-06, 'epoch': 3.71}
{'loss': 0.3851, 'learning_rate': 5.08800521512386e-06, 'epoch': 3.73}
{'loss': 0.3694, 'learning_rate': 5.0065189048239905e-06, 'epoch': 3.75}
{'loss': 0.3807, 'learning_rate': 4.92503259452412e-06, 'epoch': 3.77}
{'loss': 0.3756, 'learning_rate': 4.843546284224251e-06, 'epoch': 3.79}
{'loss': 0.4, 'learning_rate': 4.7620599739243815e-06, 'epoch': 3.81}
{'loss': 0.3799, 'learning_rate': 4.680573663624511e-06, 'epoch': 3.83}
{'loss': 0.3663, 'learning_rate': 4.599087353324641e-06, 'epoch': 3.85}
{'loss': 0.3789, 'learning_rate': 4.5176010430247726e-06, 'epoch': 3.87}
{'loss': 0.3784, 'learning_rate': 4.436114732724903e-06, 'epoch': 3.89}
{'loss': 0.3832, 'learning_rate': 4.354628422425033e-06, 'epoch': 3.91}
{'loss': 0.3744, 'learning_rate': 4.273142112125163e-06, 'epoch': 3.93}
{'loss': 0.3814, 'learning_rate': 4.191655801825294e-06, 'epoch': 3.95}
{'loss': 0.3741, 'learning_rate': 4.110169491525424e-06, 'epoch': 3.97}
{'loss': 0.3855, 'learning_rate': 4.028683181225555e-06, 'epoch': 3.99}
{'eval_loss': 0.8551169037818909, 'eval_accuracy': 0.7129740518962076, 'eval_runtime': 9.6904, 'eval_samples_per_second': 517.006, 'eval_steps_per_second': 32.403, 'epoch': 4.0}
{'loss': 0.3133, 'learning_rate': 3.947196870925685e-06, 'epoch': 4.01}
{'loss': 0.3023, 'learning_rate': 3.865710560625815e-06, 'epoch': 4.03}
{'loss': 0.2993, 'learning_rate': 3.7842242503259457e-06, 'epoch': 4.05}
{'loss': 0.2966, 'learning_rate': 3.702737940026076e-06, 'epoch': 4.07}
{'loss': 0.2994, 'learning_rate': 3.6212516297262064e-06, 'epoch': 4.09}
{'loss': 0.3184, 'learning_rate': 3.5397653194263363e-06, 'epoch': 4.12}
{'loss': 0.3054, 'learning_rate': 3.4582790091264675e-06, 'epoch': 4.14}
{'loss': 0.2918, 'learning_rate': 3.3767926988265974e-06, 'epoch': 4.16}
{'loss': 0.2923, 'learning_rate': 3.2953063885267278e-06, 'epoch': 4.18}
{'loss': 0.3065, 'learning_rate': 3.213820078226858e-06, 'epoch': 4.2}
{'loss': 0.2848, 'learning_rate': 3.1323337679269885e-06, 'epoch': 4.22}
{'loss': 0.2947, 'learning_rate': 3.0508474576271192e-06, 'epoch': 4.24}
{'loss': 0.3029, 'learning_rate': 2.969361147327249e-06, 'epoch': 4.26}
{'loss': 0.2988, 'learning_rate': 2.8878748370273795e-06, 'epoch': 4.28}
{'loss': 0.2932, 'learning_rate': 2.80638852672751e-06, 'epoch': 4.3}
{'loss': 0.299, 'learning_rate': 2.7249022164276406e-06, 'epoch': 4.32}
{'loss': 0.2875, 'learning_rate': 2.643415906127771e-06, 'epoch': 4.34}
{'loss': 0.2913, 'learning_rate': 2.5619295958279013e-06, 'epoch': 4.36}
{'loss': 0.2975, 'learning_rate': 2.4804432855280312e-06, 'epoch': 4.38}
{'loss': 0.322, 'learning_rate': 2.398956975228162e-06, 'epoch': 4.4}
{'loss': 0.2995, 'learning_rate': 2.3174706649282924e-06, 'epoch': 4.42}
{'loss': 0.2992, 'learning_rate': 2.2359843546284227e-06, 'epoch': 4.44}
{'loss': 0.3147, 'learning_rate': 2.154498044328553e-06, 'epoch': 4.46}
{'loss': 0.3047, 'learning_rate': 2.0730117340286834e-06, 'epoch': 4.48}
{'loss': 0.3033, 'learning_rate': 1.9915254237288137e-06, 'epoch': 4.5}
{'loss': 0.2855, 'learning_rate': 1.910039113428944e-06, 'epoch': 4.52}
{'loss': 0.3033, 'learning_rate': 1.8285528031290744e-06, 'epoch': 4.54}
{'loss': 0.289, 'learning_rate': 1.7470664928292048e-06, 'epoch': 4.56}
{'loss': 0.2978, 'learning_rate': 1.6655801825293353e-06, 'epoch': 4.58}
{'loss': 0.3054, 'learning_rate': 1.5840938722294655e-06, 'epoch': 4.6}
{'loss': 0.3023, 'learning_rate': 1.502607561929596e-06, 'epoch': 4.62}
{'loss': 0.2929, 'learning_rate': 1.4211212516297262e-06, 'epoch': 4.64}
{'loss': 0.2768, 'learning_rate': 1.3396349413298567e-06, 'epoch': 4.67}
{'loss': 0.3126, 'learning_rate': 1.258148631029987e-06, 'epoch': 4.69}
{'loss': 0.3012, 'learning_rate': 1.1766623207301174e-06, 'epoch': 4.71}
{'loss': 0.3028, 'learning_rate': 1.0951760104302478e-06, 'epoch': 4.73}
{'loss': 0.3068, 'learning_rate': 1.0136897001303781e-06, 'epoch': 4.75}
{'loss': 0.2813, 'learning_rate': 9.322033898305086e-07, 'epoch': 4.77}
{'loss': 0.2976, 'learning_rate': 8.507170795306389e-07, 'epoch': 4.79}
{'loss': 0.2838, 'learning_rate': 7.692307692307694e-07, 'epoch': 4.81}
{'loss': 0.3098, 'learning_rate': 6.877444589308997e-07, 'epoch': 4.83}
{'loss': 0.3073, 'learning_rate': 6.0625814863103e-07, 'epoch': 4.85}
{'loss': 0.306, 'learning_rate': 5.247718383311604e-07, 'epoch': 4.87}
{'loss': 0.2934, 'learning_rate': 4.432855280312908e-07, 'epoch': 4.89}
{'loss': 0.3026, 'learning_rate': 3.6179921773142114e-07, 'epoch': 4.91}
{'loss': 0.294, 'learning_rate': 2.803129074315515e-07, 'epoch': 4.93}
{'loss': 0.2921, 'learning_rate': 1.988265971316819e-07, 'epoch': 4.95}
{'loss': 0.297, 'learning_rate': 1.1734028683181226e-07, 'epoch': 4.97}
{'loss': 0.3038, 'learning_rate': 3.585397653194264e-08, 'epoch': 4.99}
{'eval_loss': 0.9808899760246277, 'eval_accuracy': 0.7099800399201597, 'eval_runtime': 9.5325, 'eval_samples_per_second': 525.569, 'eval_steps_per_second': 32.94, 'epoch': 5.0}
{'train_runtime': 19315.9875, 'train_samples_per_second': 101.652, 'train_steps_per_second': 6.353, 'train_loss': 0.4896705039632367, 'epoch': 5.0}
{'eval_loss': 0.7283828854560852, 'eval_accuracy': 0.7209580838323353, 'eval_runtime': 9.3463, 'eval_samples_per_second': 536.039, 'eval_steps_per_second': 33.596, 'epoch': 5.0}
